GeneSymbol,N_SNPs,Threshold_Used,Mean_F_stat,Is_Weak_Instrument,MR_Method,MR_Beta,MR_SE,MR_CI_Lower,MR_CI_Upper,MR_Pvalue,Cochran_Q,Cochran_Q_Pval,Top_Instrument_SNP,MR_FDR
LRWD1,3,5.0e-08,1233.4316286299998,False,IVW,0.004313223452877489,0.000757036727890389,0.002829431466212326,0.005797015439542651,1.2157067796891852e-08,1.9076549638819364,0.3852636083648152,rs11764413,1.5781393633840235e-06
CA13,3,5.0e-08,290.93814411,False,IVW,0.00850900818080664,0.0014946431028262383,0.005579507699267214,0.011438508662346067,1.2482394229351712e-08,0.5304549118818989,0.7670314642692595,rs2006767,1.6078097869372716e-06
RP11-879F14.3,1,1.0e-05 (relaxed),24.027643239999996,False,Wald Ratio,0.019409462234440168,0.0034160280094187863,0.012714047335979348,0.026104877132900987,1.3322189573727883e-08,0.0,1.0,rs1452581,1.7027807842850962e-06
RP3-462E2.5,3,5.0e-08,126.98068844333334,False,IVW,-0.0053403911282536125,0.0009458274566412395,-0.007194212943270442,-0.003486569313236783,1.6397238455923002e-08,0.49102945533866593,0.7823017622279949,rs60505450,2.079820718958905e-06
RP11-767N6.7,1,5.0e-08,44.34494464,False,Wald Ratio,0.015320797092843334,0.0027193509355335163,0.009990869259197642,0.020650724926489027,1.760868162392626e-08,0.0,1.0,rs61784800,2.20862949790388e-06
APH1A,1,5.0e-08,39.614436,False,Wald Ratio,0.02339019832075961,0.004152125420159825,0.015252032497246354,0.03152836414427287,1.7678606356597015e-08,0.0,1.0,rs11205361,2.20862949790388e-06
RP11-507K13.6,1,5.0e-08,36.28255225,False,Wald Ratio,0.014207755904106426,0.0025248547813227985,0.00925904053271374,0.01915647127549911,1.832032769932823e-08,0.0,1.0,rs1258232,2.2717206347167007e-06
RABEP2,1,1.0e-05 (relaxed),20.912329000000003,False,Wald Ratio,0.04868431901405639,0.008657740107329398,0.031715148403690774,0.06565348962442201,1.8743776308838278e-08,0.0,1.0,rs40837,2.30701175664931e-06
RP11-461A8.4,1,5.0e-08,1134.948721,False,Wald Ratio,-0.004509866214205066,0.0008042594748665701,-0.006086214784943544,-0.002933517643466589,2.0529771660449114e-08,0.0,1.0,rs4786429,2.5082550434560475e-06
NMB,2,5.0e-08,1017.826543325,False,IVW,-0.005568449139279145,0.0009954556924173755,-0.007519542296417201,-0.003617355982141089,2.2206401606439385e-08,0.5289585802373347,0.4670450232899812,rs1051168,2.6932961247634804e-06
SND1,1,5.0e-08,461.20998563999996,False,Wald Ratio,-0.011238764805094581,0.002009898295270551,-0.015178165463824861,-0.007299364146364302,2.2484645034737127e-08,0.0,1.0,rs12706818,2.7072816079506676e-06
PTPN11,3,5.0e-08,93.11997110333334,False,IVW,0.009086075009143157,0.0016262213202713515,0.005898681221411309,0.012273468796875006,2.3071806021235375e-08,0.2548774505339105,0.8803473572308829,rs12425405,2.757993732725518e-06
CA14,1,5.0e-08,66.94348761,False,Wald Ratio,0.01180927318793147,0.0021150011329226005,0.007663870967403173,0.015954675408459768,2.3562041873148587e-08,0.0,1.0,rs114327352,2.7864156017792443e-06
WBP2NL,2,5.0e-08,80.995455605,False,IVW,0.019010020738821035,0.0034050032173489693,0.012336214432817055,0.025683827044825015,2.3644956659296668e-08,0.8287157429322437,0.36264414836305026,rs1062753,2.7864156017792443e-06
THOC7,1,5.0e-08,153.48484320999998,False,Wald Ratio,-0.021746464568284427,0.0039048447321035984,-0.029399960243207478,-0.014092968893361374,2.5606084808060814e-08,0.0,1.0,rs3733126,2.996272571624919e-06
GUSB,4,5.0e-08,882.4071785975,False,IVW,-0.004105741332835414,0.0007377494500897845,-0.005551730255011392,-0.0026597524106594366,2.618150829469812e-08,1.281653211012105,0.7334942451015101,rs3813708,3.042181411361566e-06
CBX1,3,5.0e-08,122.40307460333332,False,IVW,0.0077311350482322915,0.001396011561568481,0.004994952387558069,0.010467317708906514,3.0591646549282814e-08,0.5021082573008311,0.7779802593977393,rs59934550,3.529936104603356e-06
UGT8,1,5.0e-08,446.85309321,False,Wald Ratio,-0.012029554835071557,0.0021783247944589038,-0.01629907143221101,-0.007760038237932105,3.344228605151045e-08,0.0,1.0,rs6849357,3.83225534504757e-06
CTNND1,1,5.0e-08,51.062457640000005,False,Wald Ratio,-0.03314806500517092,0.006016791631190687,-0.044940976602304665,-0.02135515340803717,3.6034684569585806e-08,0.0,1.0,rs1783818,4.1010432795084774e-06
ZZZ3,2,5.0e-08,230.262225085,False,IVW,-0.011379722761390062,0.00207611882989498,-0.015448915667984224,-0.007310529854795901,4.2233530450630496e-08,0.7357878948552615,0.3910135155438804,rs9787306,4.743952293578073e-06
TAF9,1,5.0e-08,404.79428024999993,False,Wald Ratio,0.006485356887820175,0.0011832089509772397,0.004166267343904786,0.008804446431735564,4.225475080943397e-08,0.0,1.0,rs10077458,4.743952293578073e-06
KCTD7,3,5.0e-08,608.5333178566666,False,IVW,-0.0030984023897831755,0.0005669709510677845,-0.004209665453876034,-0.0019871393256903178,4.63338996059548e-08,0.21646986437706484,0.8974167395842183,rs1796225,5.167007220486879e-06
ATXN7,1,5.0e-08,31.764496,False,Wald Ratio,0.039094002018688054,0.007167560631022888,0.025045583181883192,0.053142420855492915,4.9167060200971946e-08,0.0,1.0,rs832190,5.446399148662332e-06
GSTA6P,1,5.0e-08,222.22163041,False,Wald Ratio,-0.006097891478170645,0.00112194801212536,-0.00829690958193635,-0.0038988733744049395,5.476794417980102e-08,0.0,1.0,rs9367494,6.026650069480621e-06
ZGPAT,1,5.0e-08,595.83345409,False,Wald Ratio,0.009475597275144203,0.0017464826350265788,0.006052491310492109,0.012898703239796298,5.778220368846121e-08,0.0,1.0,rs1758199,6.316507213733365e-06
SLC2A9,2,5.0e-08,543.341812325,False,IVW,-0.006599978343993071,0.001222780071699536,-0.008996627284524161,-0.004203329403461981,6.756882053871038e-08,0.01758084604694412,0.8945154405238549,rs10805346,7.3380622357595535e-06
ITIH1,1,1.0e-05 (relaxed),23.098597209999998,False,Wald Ratio,0.04870878329970477,0.00903245197692787,0.031005177424926148,0.0664123891744834,6.94290471781045e-08,0.0,1.0,rs35240333,7.4246856265734985e-06
AKR1A1,2,5.0e-08,111.05056016,False,IVW,-0.01586572429946939,0.0029421645005590427,-0.021632366720565115,-0.010099081878373668,6.947066033546889e-08,0.10298374193300959,0.748277988804914,rs518365,7.4246856265734985e-06
NAA25,3,5.0e-08,395.02215925333326,False,IVW,0.00699915288954882,0.0012980805992857739,0.004454914914948703,0.009543390864148937,6.970696664332365e-08,0.07199539484666603,0.964642514643912,rs78745958,7.4246856265734985e-06
AC010883.5,1,5.0e-08,379.61846244,False,Wald Ratio,-0.005169921428073859,0.000959094591030357,-0.007049746826493359,-0.00329009602965436,7.029370774347399e-08,0.0,1.0,rs13407351,7.439492024621425e-06
PSMD6,1,5.0e-08,51.95382241000001,False,Wald Ratio,0.0325780360203278,0.006076367174388971,0.020668356358525417,0.04448771568213018,8.256430561459638e-08,0.0,1.0,rs55917937,8.682838620836287e-06
ATF1,2,5.0e-08,1280.750869745,False,IVW,0.004695356047859096,0.0008808141793226157,0.0029689602563867695,0.006421751839331424,9.7834981227507e-08,0.10410513641901553,0.7469578414491354,rs829112,1.0224063195448153e-05
PTPMT1,2,5.0e-08,79.897521125,False,IVW,-0.0171594882812976,0.003220784501513358,-0.02347222590426378,-0.01084675065833142,9.944473644551977e-08,0.017307962586447526,0.8953325393065485,rs7107356,1.0327335879867228e-05
HIC1,1,5.0e-08,62.36260900000002,False,Wald Ratio,0.02982132214097026,0.0056023702584624855,0.018840676434383787,0.040801967847556735,1.020792386174918e-07,0.0,1.0,rs9901806,1.0535084651355551e-05
NUPR1,1,1.0e-05 (relaxed),22.568200360000002,False,Wald Ratio,0.04751907028338963,0.008956849758103493,0.029963644757506784,0.06507449580927246,1.1246751374649477e-07,0.0,1.0,rs180743,1.1535556842047884e-05
PDZD3,1,5.0e-08,608.4559556099999,False,Wald Ratio,-0.00967973235665384,0.0018251020427611701,-0.013256932360465733,-0.0061025323528419466,1.1349965589602107e-07,0.0,1.0,rs10790286,1.1570001732320773e-05
MED9,1,5.0e-08,34.290393640000005,False,Wald Ratio,-0.03926862248341307,0.007408014104502974,-0.0537883301282389,-0.024748914838587238,1.1527747179052028e-07,0.0,1.0,rs1242490,1.1679576044337103e-05
YPEL4,1,5.0e-08,125.51169024000002,False,Wald Ratio,-0.02040042100571321,0.003857694290556885,-0.027961501815204702,-0.012839340196221715,1.234975162134333e-07,0.0,1.0,rs1647403,1.243657411759035e-05
CDC42SE2,3,5.0e-08,1061.0838491066668,False,IVW,-0.0043594015524677536,0.000825016713657258,-0.005976434311235979,-0.002742368793699528,1.263821749475369e-07,0.5237802598740812,0.7695955745769182,rs10057128,1.2650398909206464e-05
SLC7A9,1,5.0e-08,942.305809,False,Wald Ratio,0.007381986325558757,0.001401999887969673,0.004634066545138198,0.010129906105979317,1.399408811053604e-07,0.0,1.0,rs11673360,1.3923698685309392e-05
TET3,1,5.0e-08,47.49415056000001,False,Wald Ratio,0.022790943063356918,0.004330856167938152,0.01430246497419814,0.031279421152515696,1.4214314592031485e-07,0.0,1.0,rs6722659,1.405863400364257e-05
FAM49A,1,5.0e-08,171.41093776,False,Wald Ratio,0.008091293328803815,0.0015400311545010436,0.00507283226598177,0.01110975439162586,1.4884681842630698e-07,0.0,1.0,rs4240230,1.4634548727642112e-05
IL27,1,5.0e-08,151.79472024999998,False,Wald Ratio,0.017197265379203627,0.003283344435254235,0.010761910286105326,0.023632620472301927,1.6256532942016122e-07,0.0,1.0,rs2925629,1.588932655085529e-05
RP11-370I10.4,2,5.0e-08,856.0784145699998,False,IVW,0.002317149307863457,0.00044265552985810766,0.0014495444693415661,0.003184754146385348,1.652926546746869e-07,0.8523115679463651,0.35589922788814377,rs2732453,1.6061419591079517e-05
GAB2,1,5.0e-08,269.29794609,False,Wald Ratio,0.013499304365145537,0.0025888929281280707,0.008425074226014519,0.018573534504276554,1.8449728766967155e-07,0.0,1.0,rs1318241,1.7823296115809667e-05
ARL15,1,5.0e-08,367.97597929,False,Wald Ratio,0.011642717234671073,0.0022366025694968445,0.007258976198457258,0.016026458270884888,1.9343648949288195e-07,0.0,1.0,rs35941,1.8578848031293216e-05
RP11-264B17.4,1,1.0e-05 (relaxed),22.005481,False,Wald Ratio,-0.017359885001635437,0.003339037055510983,-0.023904397630436964,-0.01081537237283391,2.002888626062571e-07,0.0,1.0,rs11643297,1.9126435293480277e-05
PFKFB2,1,5.0e-08,80.65117636000001,False,Wald Ratio,-0.025026871154617405,0.0048250129807030535,-0.03448389659679539,-0.01556984571243942,2.1382077664000576e-07,0.0,1.0,rs1564879,2.0301977283716203e-05
DIP2B,2,5.0e-08,377.00609954500004,False,IVW,0.010367829988935007,0.0020056210753612697,0.006436812681226919,0.014298847296643095,2.348640486538045e-07,0.9459349440056586,0.3307561852956701,rs11169470,2.2060080359232908e-05
P4HA1,2,5.0e-08,129.330001205,False,IVW,-0.014069389324072121,0.0027217287811834644,-0.019403977735191712,-0.00873480091295253,2.3499243040348006e-07,0.14164136307925818,0.7066546971255971,rs6480668,2.2060080359232908e-05
TCEA2,1,5.0e-08,263.63692160999994,False,Wald Ratio,0.012446901177269007,0.0024132932520556567,0.007716846403239919,0.017176955951298093,2.5007998827319966e-07,0.0,1.0,rs35213536,2.3239405334513477e-05
CTD-2538C1.2,1,5.0e-08,530.9199388900001,False,Wald Ratio,0.004252255802117089,0.0008244900197368082,0.002636255363432945,0.005868256240801233,2.503522842367545e-07,0.0,1.0,rs1827701,2.3239405334513477e-05
DNAJC9,2,5.0e-08,159.71371994499998,False,IVW,0.007071892640264984,0.001373415810629147,0.004379997651431856,0.009763787629098112,2.6170143541115465e-07,0.0032873399956939724,0.9542780778503179,rs7092989,2.4157950282176366e-05
RP11-137L10.6,2,1.0e-05 (relaxed),24.789516705000004,False,IVW,0.013590863231405575,0.002641997837690244,0.008412547469532697,0.018769178993278453,2.6871847391696235e-07,0.040305014487467754,0.8408853906125517,rs56953339,2.466865283206766e-05
AMIGO1,1,5.0e-08,894.07578121,False,Wald Ratio,-0.007557745028338309,0.0014701542418196203,-0.010439247342304765,-0.004676242714371854,2.7359480903044187e-07,0.0,1.0,rs534135,2.497830410357045e-05
CTD-2085J24.4,1,5.0e-08,603.18868801,False,Wald Ratio,-0.0038575508823030804,0.0007505431158018978,-0.0053286153892748,-0.0023864863753313608,2.7520783807410965e-07,0.0,1.0,rs10414757,2.4988270149942108e-05
PEMT,1,5.0e-08,485.46630889000005,False,Wald Ratio,-0.010397647187961412,0.0020257102392341043,-0.014368039256860256,-0.006427255119062567,2.854020360043563e-07,0.0,1.0,rs12947517,2.5680929463660688e-05
HIST1H2AK,1,1.0e-05 (relaxed),25.151228010000004,False,Wald Ratio,0.029104701906701887,0.005670674092051178,0.017990180686281578,0.0402192231271222,2.859275367583791e-07,0.0,1.0,rs67381177,2.5680929463660688e-05
DKFZP779L1853,1,5.0e-08,183.83021056000007,False,Wald Ratio,-0.013792503099494481,0.002688356325528886,-0.019061681497531097,-0.008523324701457866,2.890358303808682e-07,0.0,1.0,rs7135779,2.5820534180690895e-05
ZMAT5,1,5.0e-08,112.61666641,False,Wald Ratio,-0.019019979994450525,0.0037102962106954733,-0.026292160567413653,-0.011747799421487397,2.9553876745858076e-07,0.0,1.0,rs737945,2.6260278930972076e-05
CNKSR3,1,5.0e-08,584.9287360900003,False,Wald Ratio,-0.009169564170668958,0.001789327603871933,-0.012676646274257946,-0.00566248206707997,2.981913527211333e-07,0.0,1.0,rs871071,2.6355039983055055e-05
IGF2,1,5.0e-08,104.51790756,False,Wald Ratio,-0.019818114975328514,0.003869297807280301,-0.027401938677597902,-0.012234291273059123,3.0248949034472616e-07,0.0,1.0,rs7933888,2.6557748720656387e-05
DNAJC8,2,5.0e-08,195.49297799999997,False,IVW,0.0068083406112986605,0.0013294559927731393,0.004202606865463308,0.009414074357134013,3.036815272583482e-07,0.018809074385350618,0.8909152518166763,rs489207,2.6557748720656387e-05
FAM213A,2,5.0e-08,925.74479933,False,IVW,0.004744970717106413,0.0009274326589297697,0.002927202705604064,0.006562738728608761,3.1168170422368746e-07,0.4525506253954819,0.5011261852265113,rs10788630,2.7114676426077438e-05
TRAP1,1,5.0e-08,1561.86992025,False,Wald Ratio,-0.00409881785621827,0.0008016216085244172,-0.005669996208926128,-0.002527639503510412,3.1681726397891907e-07,0.0,1.0,rs7203664,2.7417894053508956e-05
ABO,2,5.0e-08,924.3067205000002,False,IVW,-0.0030226668833039008,0.0005914377510647973,-0.004181884875390903,-0.0018634488912168982,3.209501731049613e-07,0.5662518484985547,0.45175218796382943,rs550057,2.763164806379294e-05
SRF,1,5.0e-08,40.41907775999999,False,Wald Ratio,-0.03428592537559183,0.006720396668179476,-0.0474579028452236,-0.021113947905960058,3.364896112856286e-07,0.0,1.0,rs4398731,2.8820161758360848e-05
C8orf58,1,5.0e-08,964.4502913599999,False,Wald Ratio,0.007261924020525494,0.0014245287290130459,0.0044698477116599244,0.010054000329391063,3.4367267298662796e-07,0.0,1.0,rs11777808,2.928443658638877e-05
NT5C3,1,5.0e-08,200.53108881,False,Wald Ratio,-0.008422828082939086,0.0016526576534298227,-0.01166203708366154,-0.005183619082216634,3.459260684568477e-07,0.0,1.0,rs6955792,2.9326058946321335e-05
HTT-AS1,2,5.0e-08,431.0602897250001,False,IVW,0.002882033900746324,0.0005657379963881683,0.001773187427825514,0.003990880373667134,3.500490211028051e-07,0.38497712128578,0.5349515281900364,rs2857847,2.9470386245329226e-05
NUDT19,1,5.0e-08,67.72631616,False,Wald Ratio,0.024450634250594395,0.00480018867451789,0.01504226444853933,0.03385900405264946,3.5117576291376906e-07,0.0,1.0,rs12327732,2.9470386245329226e-05
RP5-968P14.2,1,5.0e-08,127.18877283999998,False,Wald Ratio,-0.016808094433617363,0.003309262266297625,-0.02329424847556071,-0.010321940391674018,3.792147331704854e-07,0.0,1.0,rs17162313,3.166347741889842e-05
AC025627.9,2,5.0e-08,185.483836525,False,IVW,-0.00443889316592451,0.0008751750955920037,-0.006154236353284838,-0.0027235499785641833,3.936443762064812e-07,0.5107286956532344,0.47482357935866704,rs2177927,3.2703974775234456e-05
CFL1P5,1,5.0e-08,186.75682281000002,False,Wald Ratio,0.006078547250387713,0.001199069851459163,0.003728370341527754,0.008428724159247673,3.9910226412587235e-07,0.0,1.0,rs10940215,3.2891261892360074e-05
CTD-2510F5.4,4,5.0e-08,77.07564546750001,False,IVW,0.005252236191897073,0.0010361431781999565,0.0032213955626251584,0.007283076821168988,3.9985766142613954e-07,1.5348347630512928,0.6742541343642464,rs12937722,3.2891261892360074e-05
RRAGD,3,5.0e-08,1178.63948999,False,IVW,-0.003982857856854571,0.0007861051831701284,-0.005523624015868023,-0.0024420916978411195,4.0504535703256295e-07,0.2815341639556319,0.8686916220703879,rs72912510,3.3153860356911656e-05
C1QTNF4,4,5.0e-08,1157.039287225,False,IVW,-0.0029741613375671,0.0005884583363288925,-0.004127539676771729,-0.0018207829983624708,4.322939048950758e-07,2.9648690965475963,0.39707344628811214,rs7111957,3.51481053847982e-05
MAD2L1BP,2,5.0e-08,1544.9869179449997,False,IVW,-0.004808501066616001,0.0009515068312152116,-0.006673454455797815,-0.002943547677434186,4.3363996171663644e-07,0.0035666866682109773,0.9523772536902846,rs111549887,3.51481053847982e-05
EML6,3,5.0e-08,325.8316870566667,False,IVW,-0.005790006925674581,0.0011469558480634615,-0.008038040387878965,-0.003541973463470196,4.4610525051780314e-07,1.5595839323860667,0.4585013851730422,rs13000120,3.5982936129144744e-05
NASP,1,5.0e-08,85.35727320999999,False,Wald Ratio,0.013397456328898341,0.002654743093829132,0.008194159864993243,0.01860075279280344,4.4971510870794873e-07,0.0,1.0,rs12131529,3.6055249332375905e-05
MRPS30,1,5.0e-08,108.45556163999998,False,Wald Ratio,0.019441244147396442,0.0038528632673266393,0.011889632143436229,0.026992856151356655,4.513415901019613e-07,0.0,1.0,rs12651949,3.6055249332375905e-05
PLEKHM2,1,5.0e-08,629.28231025,False,Wald Ratio,-0.008976716267415112,0.0017833422959062642,-0.012472067167391389,-0.005481365367438834,4.812345322235956e-07,0.0,1.0,rs12564900,3.825929659056107e-05
STK36,1,5.0e-08,389.56495876,False,Wald Ratio,-0.01063144171877443,0.002112527895835257,-0.014771996394611533,-0.006490887042937327,4.839511482668257e-07,0.0,1.0,rs7574429,3.829205847429322e-05
ORC4,1,5.0e-08,133.96905025,False,Wald Ratio,-0.019097787654827513,0.003802002718897688,-0.02654971298386698,-0.011645862325788046,5.084769052476901e-07,0.0,1.0,rs12989087,4.0041953827467386e-05
PIGW,1,5.0e-08,343.93186116000004,False,Wald Ratio,-0.007930802799520128,0.0015801767853019502,-0.01102794929871195,-0.004833656300328306,5.195902901267146e-07,0.0,1.0,rs11657469,4.053292141195066e-05
DHRS11,1,5.0e-08,1462.66472704,False,Wald Ratio,-0.0057842846050698,0.0011524926900292876,-0.008043170277527203,-0.003525398932612396,5.195902901267146e-07,0.0,1.0,rs11657469,4.053292141195066e-05
MRPL33,1,5.0e-08,182.17710728999998,False,Wald Ratio,0.015305409294721286,0.0030551923315581208,0.00931723232486737,0.021293586264575202,5.453235509822463e-07,0.0,1.0,rs34181670,4.234157066878974e-05
FHOD1,3,5.0e-08,899.3015038,False,IVW,-0.004493892057376163,0.0008998165208979665,-0.006257532438336178,-0.0027302516764161487,5.907049309694656e-07,1.0285677658406036,0.5979286282419756,rs4783585,4.565187503715647e-05
COX14,2,5.0e-08,748.3027226,False,IVW,-0.0051798576070117225,0.0010395801305018468,-0.007217434662795342,-0.003142280551228103,6.272131067852627e-07,0.05500157418357557,0.8145780914636319,rs17124432,4.824894899233298e-05
APOL3,1,5.0e-08,530.53290889,False,Wald Ratio,0.00966734129198412,0.0019471924794246267,0.005850844032311852,0.013483838551656389,6.878645060215405e-07,0.0,1.0,rs132618,5.251418321547535e-05
RP11-109N23.6,2,5.0e-08,275.55550254499997,False,IVW,-0.0036481025367436494,0.0007348460783847966,-0.0050884008503778505,-0.0022078042231094483,6.889800157061643e-07,0.9659310030870636,0.32569707578589724,rs1007934,5.251418321547535e-05
